article_id,embedding,cluster
https://openalex.org/W4312419656,"[-0.11946324 -0.06305857  0.12332785 -0.11593602 -0.04524939  0.05534851
 -0.06964826 -0.00787867  0.00360192  0.01674607 -0.02764015  0.064513
  0.06965404  0.17950725  0.00808607  0.12005575  0.20277078  0.00575202
 -0.10744503 -0.04040838  0.08798576  0.12781576 -0.01337008 -0.04654545
  0.14287336  0.02729921  0.04212472  0.03142866  0.04587597 -0.02391254
  0.04716818 -0.05031971  0.17051048  0.05730358  0.06219645 -0.06052778
  0.05314967  0.07707448 -0.03071001 -0.09186241  0.00700123  0.03598431
 -0.15311795  0.05022927  0.05370473  0.03704607  0.00104988  0.06725807
 -0.00131605 -0.00488402 -0.13029574 -0.20779307  0.07551272  0.08240628
  0.14854221  0.00114755  0.03012516  0.0275487   0.01883811  0.02683589
 -0.11304516 -0.17076729 -0.0714808  -0.11487985 -0.02395773  0.0906853
  0.03407258  0.0182777   0.02293656  0.10436166 -0.08544041 -0.01557544
 -0.0308339  -0.14442739  0.02574085  0.12693252  0.0965913  -0.06270393
 -0.13416946  0.00849618  0.2219233   0.0318169  -0.02135525 -0.03323674
  0.1239071  -0.02713346  0.05429803 -0.07870406 -0.07616531 -0.07851595
  0.06206938 -0.06216657 -0.17897043 -0.00698728 -0.09818024  0.07898067
  0.13798406 -0.0471518   0.00044614  0.02240707  0.00315943 -0.06396583
  0.01620876  0.06433779 -0.07553531 -0.00345673  0.11302607  0.00872344
  0.03631373  0.12659033  0.09064225  0.00319741 -0.03478735 -0.00948949
 -0.06523412 -0.02492173 -0.2355068   0.12987294  0.11450967  0.08320569
  0.00923865  0.05259753  0.07532184 -0.11199686  0.17554173  0.08747129
 -0.0260828   0.0174815 ]",2
https://openalex.org/W4312651175,"[-1.17905687e-01 -9.69486929e-02  9.37407225e-02 -1.38745952e-01
 -6.04882818e-02  6.66391769e-02 -6.56380799e-02 -3.25677320e-02
 -1.33496497e-02  1.68294482e-02 -3.51429228e-03  6.88071683e-02
  8.49586196e-02  1.56254295e-01  9.64782462e-03  1.33447614e-01
  1.91442145e-01  3.02264005e-02 -1.18741097e-01 -2.16285929e-02
  5.91920275e-02  1.14773193e-01 -1.49373627e-02 -5.80203384e-03
  1.54010919e-01  7.59406388e-03  4.50298026e-02  4.92594421e-02
  4.73756522e-02 -4.46208999e-02  5.81865281e-02 -5.68410985e-02
  1.42567420e-01  2.33509392e-03  5.12463279e-02 -3.25729646e-02
  2.09981322e-02  4.83187437e-02  1.20839700e-02 -8.99377279e-02
 -3.19079675e-02  3.44382276e-02 -1.14878690e-01  4.71033633e-02
  2.84284176e-02  4.10140421e-02 -2.16137528e-02  1.15972023e-01
 -1.88420869e-02  1.65603295e-02 -1.73900333e-01 -1.80681878e-01
  4.13427845e-02  6.53873453e-02  1.14681517e-01 -1.53808393e-02
  3.93958479e-02  4.98584469e-02  1.93813544e-02 -1.04106739e-02
 -1.04341006e-01 -1.47631037e-01 -8.65759440e-02 -1.48809068e-01
 -1.22761652e-03  7.70707235e-02  2.46017547e-02 -2.30457522e-03
  4.31875773e-02  9.35515121e-02 -9.19101849e-02 -3.65997002e-02
  1.86844319e-03 -1.39018409e-01  3.33078258e-02  1.05562283e-01
  1.06684305e-01 -4.28400461e-02 -9.40637499e-02  5.08598983e-05
  1.81110530e-01  3.32968727e-02 -3.33747853e-02 -3.36418547e-02
  1.22004813e-01  8.84490125e-03  8.24000593e-02 -7.05070868e-02
 -8.29716124e-02 -1.15152442e-01  8.92173152e-02 -6.23831924e-02
 -1.79033408e-01  6.59355894e-05 -1.02287693e-01  7.18574155e-02
  9.60290387e-02 -4.83837681e-02  1.33507546e-02  3.45675655e-02
  3.34526859e-03 -5.72387956e-02  3.08928274e-02  5.18088587e-02
 -5.42681038e-02 -1.09276913e-02  7.95966377e-02  1.44928019e-02
  5.65625660e-02  1.21450326e-01  7.64339948e-02 -1.77708026e-03
 -2.10537214e-02  6.65054172e-03 -4.72421274e-02 -3.34625103e-02
 -1.99368317e-01  1.31285027e-01  1.31295402e-01  4.93947208e-02
  1.16392583e-02  7.26526912e-02  7.11419256e-02 -1.09789836e-01
  1.46756342e-01  5.12507722e-02 -3.91706564e-02  1.32280380e-02]",1
https://openalex.org/W4312705867,"[-1.22769605e-01 -9.85832445e-02  9.63514611e-02 -1.37891638e-01
 -5.74775197e-02  6.46492900e-02 -6.74561888e-02 -3.38238373e-02
 -1.30297642e-02  1.72344334e-02 -7.45325629e-03  6.94072992e-02
  8.81166540e-02  1.58584291e-01  1.20913893e-02  1.36275215e-01
  1.90109363e-01  3.22335511e-02 -1.16239625e-01 -2.49938667e-02
  6.21271718e-02  1.12834616e-01 -1.54363069e-02 -3.78393084e-03
  1.54025334e-01  4.65419590e-03  4.81579006e-02  4.87925150e-02
  4.58260745e-02 -4.70165670e-02  5.86049914e-02 -5.25088154e-02
  1.42015249e-01 -8.19534063e-05  5.21248918e-02 -3.18620410e-02
  2.12079182e-02  5.03138587e-02  1.09926552e-02 -9.19394150e-02
 -3.16505380e-02  3.56736247e-02 -1.12961847e-01  4.92607579e-02
  2.92056892e-02  4.03501332e-02 -1.91238411e-02  1.17702939e-01
 -1.67076178e-02  1.53758101e-02 -1.72822312e-01 -1.79158540e-01
  3.69214624e-02  6.10193914e-02  1.15012801e-01 -1.58374347e-02
  3.70710999e-02  4.85991858e-02  1.73362786e-02 -8.91346335e-03
 -1.02083397e-01 -1.46930636e-01 -8.90071817e-02 -1.46025182e-01
  2.79895216e-04  7.94442967e-02  2.44573552e-02 -4.82208170e-03
  4.57358956e-02  9.27561142e-02 -9.04863030e-02 -3.71176261e-02
  2.71900445e-03 -1.39905830e-01  3.54300834e-02  1.04756311e-01
  1.06495003e-01 -4.29056875e-02 -9.59698737e-02  1.37706324e-03
  1.79916218e-01  3.59517857e-02 -3.61750765e-02 -3.25646492e-02
  1.22666714e-01  7.81288110e-03  8.18526987e-02 -7.30862819e-02
 -8.34818348e-02 -1.13457108e-01  9.02879376e-02 -5.91980433e-02
 -1.83226092e-01 -8.53552856e-04 -9.95797183e-02  7.04596717e-02
  9.55850720e-02 -4.73115712e-02  1.48578726e-02  3.66177656e-02
  4.67873774e-03 -5.79353578e-02  2.82037668e-02  5.60102619e-02
 -4.94651742e-02 -1.32812999e-02  7.57103730e-02  1.51730135e-02
  5.58001157e-02  1.18864593e-01  7.77768187e-02 -1.18385796e-03
 -2.16188598e-02  5.54560497e-03 -4.59806815e-02 -3.11902206e-02
 -1.98238835e-01  1.31956383e-01  1.26395537e-01  4.91043046e-02
  1.25319995e-02  7.49189215e-02  6.99921227e-02 -1.10232817e-01
  1.46217270e-01  5.01856282e-02 -3.79484870e-02  1.22899877e-02]",1
https://openalex.org/W4312802865,"[-0.12513088 -0.09528648  0.09273876 -0.13442649 -0.06008899  0.07258849
 -0.0618007  -0.02698738 -0.01352328  0.01851143  0.00167709  0.06665636
  0.08231639  0.14724533  0.00746292  0.12549889  0.19084723  0.03020962
 -0.12531316 -0.01538589  0.05851084  0.11154156 -0.01056389 -0.00118586
  0.15608433  0.00663407  0.05076461  0.04223344  0.04613792 -0.0446719
  0.06300494 -0.063253    0.14593969  0.01040018  0.04422402 -0.03354004
  0.02472612  0.04619457  0.0158518  -0.09729682 -0.03467734  0.03539176
 -0.11414875  0.04743635  0.030698    0.05292932 -0.01759921  0.1138443
 -0.02074895  0.02082982 -0.17271307 -0.17746294  0.051317    0.06764166
  0.10892212 -0.01721955  0.04140257  0.04873865  0.02729289 -0.01403845
 -0.10108255 -0.14688211 -0.08846227 -0.15253745  0.00793284  0.06768188
  0.02257273 -0.00710678  0.04253642  0.09013448 -0.08979338 -0.04021233
  0.00376748 -0.13928046  0.02846008  0.11090727  0.10727433 -0.04403584
 -0.09485105 -0.00475105  0.17346118  0.03107537 -0.033586   -0.03571912
  0.12148106  0.00963867  0.08353999 -0.0692211  -0.08306156 -0.12421578
  0.09260736 -0.066064   -0.17280238  0.00098133 -0.10274361  0.07571204
  0.09507001 -0.04877106  0.01384561  0.03925334  0.00064426 -0.05981447
  0.02561426  0.05815187 -0.04984141 -0.00876039  0.08205743  0.01462007
  0.05881197  0.12303256  0.07728756 -0.00647273 -0.01436239  0.00743233
 -0.04500356 -0.02987501 -0.2042151   0.13740476  0.13239133  0.04563986
  0.01324917  0.07619018  0.07152903 -0.10682     0.15290554  0.04939062
 -0.04243199  0.01432554]",1
https://openalex.org/W4312805135,"[-0.11946324 -0.06305857  0.12332785 -0.11593602 -0.04524939  0.05534851
 -0.06964826 -0.00787867  0.00360192  0.01674607 -0.02764015  0.064513
  0.06965404  0.17950725  0.00808607  0.12005575  0.20277078  0.00575202
 -0.10744503 -0.04040838  0.08798576  0.12781576 -0.01337008 -0.04654545
  0.14287336  0.02729921  0.04212472  0.03142866  0.04587597 -0.02391254
  0.04716818 -0.05031971  0.17051048  0.05730358  0.06219645 -0.06052778
  0.05314967  0.07707448 -0.03071001 -0.09186241  0.00700123  0.03598431
 -0.15311795  0.05022927  0.05370473  0.03704607  0.00104988  0.06725807
 -0.00131605 -0.00488402 -0.13029574 -0.20779307  0.07551272  0.08240628
  0.14854221  0.00114755  0.03012516  0.0275487   0.01883811  0.02683589
 -0.11304516 -0.17076729 -0.0714808  -0.11487985 -0.02395773  0.0906853
  0.03407258  0.0182777   0.02293656  0.10436166 -0.08544041 -0.01557544
 -0.0308339  -0.14442739  0.02574085  0.12693252  0.0965913  -0.06270393
 -0.13416946  0.00849618  0.2219233   0.0318169  -0.02135525 -0.03323674
  0.1239071  -0.02713346  0.05429803 -0.07870406 -0.07616531 -0.07851595
  0.06206938 -0.06216657 -0.17897043 -0.00698728 -0.09818024  0.07898067
  0.13798406 -0.0471518   0.00044614  0.02240707  0.00315943 -0.06396583
  0.01620876  0.06433779 -0.07553531 -0.00345673  0.11302607  0.00872344
  0.03631373  0.12659033  0.09064225  0.00319741 -0.03478735 -0.00948949
 -0.06523412 -0.02492173 -0.2355068   0.12987294  0.11450967  0.08320569
  0.00923865  0.05259753  0.07532184 -0.11199686  0.17554173  0.08747129
 -0.0260828   0.0174815 ]",2
https://openalex.org/W4312882163,"[-0.12103193 -0.0984474   0.08760443 -0.14200371 -0.0669883   0.07381872
 -0.06137724 -0.0303699  -0.02227649  0.01531127  0.00233566  0.06233113
  0.08147531  0.15917724  0.00167322  0.12711248  0.18829929  0.03416149
 -0.13632443 -0.01851088  0.0571087   0.11897946 -0.01530742 -0.00922219
  0.15208129  0.01046644  0.0454315   0.04774732  0.04647493 -0.05150349
  0.05838261 -0.0630726   0.14884066  0.00308915  0.05079275 -0.04190598
  0.01835143  0.03788462  0.01144353 -0.0850681  -0.03345907  0.02753274
 -0.11662686  0.04580218  0.0371034   0.03551932 -0.01763096  0.11211797
 -0.0289216   0.01514884 -0.17151721 -0.17969349  0.04359575  0.06676795
  0.11674134 -0.01879495  0.04895687  0.05013902  0.01962936 -0.01599642
 -0.09987896 -0.15339408 -0.08869185 -0.15333582  0.00271847  0.06943798
  0.02415337 -0.00090259  0.03659818  0.09016957 -0.08941754 -0.03761814
 -0.01022405 -0.13593892  0.02990774  0.10378711  0.10319515 -0.04015245
 -0.08943194  0.00374566  0.17782378  0.02852608 -0.03933762 -0.03331008
  0.12756779  0.00777144  0.07776459 -0.05190263 -0.07832725 -0.11169335
  0.09314522 -0.06385083 -0.18479794 -0.00540529 -0.10850369  0.07688022
  0.09570538 -0.04685148  0.01703719  0.03952299  0.00459017 -0.05218145
  0.04220248  0.05383981 -0.05310998 -0.00258321  0.08553469  0.01532241
  0.05520255  0.11746219  0.08105422  0.00687812 -0.01291952  0.01122846
 -0.05645231 -0.03988785 -0.20134638  0.1234893   0.13868293  0.04680552
  0.00881762  0.07977507  0.0716     -0.11228199  0.14766769  0.04602216
 -0.03789369  0.02314565]",1
https://openalex.org/W4320148496,"[-0.11746817 -0.09628979  0.09756173 -0.14212994 -0.06043436  0.06396427
 -0.06036057 -0.02858337 -0.01572017  0.01153273  0.00178011  0.05882219
  0.07468273  0.16232766  0.0060134   0.12453993  0.19458574  0.03148188
 -0.12269555 -0.00911989  0.0596042   0.11778539 -0.01442606 -0.00702891
  0.15897977  0.00327666  0.04988516  0.05066757  0.0438658  -0.04789879
  0.05434244 -0.0557186   0.14760115 -0.00699244  0.05486846 -0.03679829
  0.01160168  0.03490205  0.00227453 -0.08842543 -0.02898579  0.03072709
 -0.12063596  0.04027799  0.01853202  0.04613434 -0.01367802  0.10602809
 -0.02538824  0.01562333 -0.16716056 -0.18334034  0.04326213  0.07709365
  0.12034542 -0.0045648   0.04449044  0.04668579  0.01456487 -0.01963087
 -0.10130792 -0.1379077  -0.09020965 -0.14738287  0.00261931  0.06901631
  0.0189176  -0.003292    0.04584414  0.09199522 -0.08802778 -0.03304996
 -0.00041458 -0.13679489  0.02713901  0.10282207  0.1076436  -0.03711842
 -0.09099001  0.00478688  0.18736115  0.03118677 -0.04613913 -0.03351942
  0.12745774  0.00512297  0.07371332 -0.06200246 -0.07751781 -0.10807176
  0.08962779 -0.06499157 -0.19114421 -0.00721141 -0.10183332  0.07651724
  0.09436265 -0.04685983  0.00710215  0.03534771  0.01489242 -0.06216214
  0.03314005  0.05630703 -0.05125279 -0.01657686  0.08559065  0.0143015
  0.05588713  0.12239637  0.07735334  0.00386619 -0.01492738 -0.00039669
 -0.05895497 -0.03572947 -0.20185292  0.12779555  0.1366412   0.05029749
  0.00415248  0.08833167  0.07411401 -0.10895316  0.15038373  0.05208604
 -0.03496941  0.01117663]",1
https://openalex.org/W4322624816,"[-0.12584317 -0.09983161  0.09697606 -0.14118164 -0.05795032  0.06687887
 -0.06793994 -0.03214363 -0.01583367  0.00609018 -0.00659547  0.06625177
  0.08716293  0.15321363  0.0074115   0.13578615  0.19157419  0.04081163
 -0.12393074 -0.02034648  0.06800144  0.10890641 -0.01471987 -0.00863766
  0.15127194  0.00485696  0.05326891  0.04795779  0.04631968 -0.05055784
  0.06223072 -0.0531073   0.14821445  0.00304411  0.0524125  -0.03467422
  0.01732264  0.04190694  0.01384231 -0.09221226 -0.03426677  0.03642693
 -0.11285681  0.05090634  0.030341    0.04010927 -0.01951338  0.11451702
 -0.01672849  0.01450937 -0.17192328 -0.17781877  0.04192964  0.06250567
  0.11840563 -0.01744422  0.04062639  0.05097241  0.02038366 -0.00623325
 -0.10062454 -0.15017581 -0.08815536 -0.14671573  0.00198412  0.07413342
  0.01828105 -0.0053864   0.04663609  0.0931886  -0.0873429  -0.03968616
  0.00299609 -0.13939529  0.03404547  0.10580604  0.10260078 -0.04314884
 -0.09637692  0.00381227  0.17474986  0.03505183 -0.03898774 -0.03137772
  0.12060741  0.00728633  0.08073366 -0.06750462 -0.08182235 -0.11365702
  0.08557551 -0.06177322 -0.18132541 -0.0021607  -0.10112005  0.07106228
  0.09619313 -0.05333699  0.01430679  0.03971399  0.00379511 -0.05799334
  0.02869508  0.05674523 -0.04607123 -0.00777873  0.07703109  0.01473664
  0.0557853   0.12274648  0.08317219 -0.00231897 -0.01370105  0.00331677
 -0.0548632  -0.03299149 -0.19673676  0.13097581  0.1279432   0.04495229
  0.0160429   0.07302368  0.06914458 -0.11322237  0.14661231  0.0502186
 -0.03484049  0.01621761]",1
https://openalex.org/W4324121632,"[-1.20887688e-01 -1.02823921e-01  9.64426123e-02 -1.37810463e-01
 -5.71236238e-02  6.61841058e-02 -6.84118319e-02 -3.31905887e-02
 -1.54253807e-02  1.12247251e-02 -2.77562402e-03  6.75227121e-02
  8.76681317e-02  1.57405198e-01  9.70230624e-03  1.35596430e-01
  1.92563811e-01  3.75772074e-02 -1.21946578e-01 -2.22844459e-02
  6.40927833e-02  1.11112528e-01 -1.42743174e-02 -6.97878599e-03
  1.52899706e-01  5.25314622e-03  5.15151650e-02  5.15744269e-02
  4.31184318e-02 -5.08334100e-02  5.75254202e-02 -5.07161804e-02
  1.44113451e-01 -1.28002018e-03  4.97729689e-02 -3.51863109e-02
  1.72410920e-02  4.36849594e-02  9.24330056e-03 -9.34047855e-02
 -3.30455113e-02  3.18129231e-02 -1.14096802e-01  4.91388768e-02
  2.97192257e-02  3.62782415e-02 -1.89562470e-02  1.15587001e-01
 -1.72063455e-02  1.28921852e-02 -1.72960988e-01 -1.81424524e-01
  3.58014479e-02  6.30728478e-02  1.18339116e-01 -1.31194986e-02
  4.23364118e-02  4.90475868e-02  1.63389999e-02 -6.89586028e-03
 -1.00609903e-01 -1.48257194e-01 -9.00313549e-02 -1.48629691e-01
  3.08807939e-03  7.80875213e-02  2.36437310e-02 -7.11930729e-03
  4.34347752e-02  8.74534775e-02 -8.95243198e-02 -3.77590142e-02
  1.13502592e-03 -1.40444082e-01  3.37771282e-02  1.01618363e-01
  1.06009233e-01 -4.43246298e-02 -9.69121113e-02  3.26144770e-03
  1.77432210e-01  3.50622728e-02 -3.97336917e-02 -2.97578903e-02
  1.19978935e-01  6.48416914e-03  8.19902044e-02 -6.76000163e-02
 -8.53978164e-02 -1.11266896e-01  8.76702692e-02 -6.18344245e-02
 -1.83501348e-01  1.05329230e-04 -1.05588117e-01  7.07803100e-02
  9.54745516e-02 -4.95137695e-02  1.31103408e-02  3.51912357e-02
  4.11566310e-03 -5.61606674e-02  3.04751173e-02  5.54311760e-02
 -5.10444678e-02 -9.83907431e-03  7.43475322e-02  1.38491282e-02
  5.56255061e-02  1.19724898e-01  7.92145140e-02 -1.13676935e-03
 -1.62969995e-02  4.12866697e-03 -5.39943963e-02 -3.38493653e-02
 -1.98454295e-01  1.27998253e-01  1.28550292e-01  4.54747617e-02
  1.47281565e-02  7.34578136e-02  6.86184322e-02 -1.10457206e-01
  1.43763506e-01  5.22649124e-02 -3.62747557e-02  1.65925894e-02]",1
https://openalex.org/W4327519823,"[-0.12012548 -0.10317397  0.09590274 -0.1378921  -0.05710148  0.06610792
 -0.0683384  -0.03279928 -0.01545925  0.01157043 -0.00290124  0.06748065
  0.08740442  0.15782529  0.00969624  0.13545066  0.1920547   0.03705114
 -0.12183057 -0.02245697  0.06337137  0.11091147 -0.01415676 -0.00657525
  0.15323271  0.00522178  0.05070825  0.05166884  0.04338442 -0.05075532
  0.0578913  -0.0515176   0.14411345 -0.00113861  0.04943754 -0.03493043
  0.01733721  0.04414845  0.00918695 -0.09255662 -0.03293954  0.03179043
 -0.114631    0.04878839  0.02975553  0.03697365 -0.01878605  0.11538296
 -0.0170353   0.0132894  -0.17281935 -0.18134003  0.03638278  0.06352827
  0.11868152 -0.01334278  0.04197544  0.04851699  0.01670262 -0.00711163
 -0.10132782 -0.14830219 -0.09035141 -0.14889124  0.00301845  0.07858277
  0.02373449 -0.0070066   0.04339905  0.08781605 -0.08942628 -0.03767558
  0.00123623 -0.14034069  0.03369497  0.1018021   0.10570094 -0.04375256
 -0.09643134  0.00299546  0.1777631   0.03504141 -0.03950376 -0.02984273
  0.12001382  0.00637148  0.08178646 -0.06825911 -0.08527638 -0.11175922
  0.08771257 -0.06176638 -0.18341551  0.00058069 -0.10550974  0.0703056
  0.09612824 -0.0494252   0.01319383  0.03523621  0.00414167 -0.05633352
  0.03058331  0.0553122  -0.05055905 -0.01005763  0.07479599  0.01386812
  0.05554686  0.12012159  0.07914235 -0.00117308 -0.01667715  0.00366767
 -0.05358946 -0.03367789 -0.19892901  0.12774001  0.12844651  0.04618417
  0.01488074  0.07318748  0.06915765 -0.11043441  0.14384707  0.05226111
 -0.03629936  0.01650556]",1
https://openalex.org/W4361000524,"[-0.11724077 -0.09841237  0.0890994  -0.13774227 -0.06682285  0.07325238
 -0.06243008 -0.0317931  -0.01931379  0.0189681   0.00412692  0.06427943
  0.08341053  0.15611179  0.00376961  0.12896738  0.18861446  0.0307328
 -0.12863119 -0.01913913  0.05687086  0.1185204  -0.01472616 -0.00706143
  0.15304977  0.01295648  0.04778957  0.05258523  0.04322678 -0.04951287
  0.0581441  -0.0605878   0.1429461   0.00102578  0.04699483 -0.04382711
  0.01896082  0.03941576  0.01091469 -0.0887124  -0.03217978  0.02753059
 -0.11705296  0.04686562  0.03592107  0.03035315 -0.02093576  0.11260058
 -0.02449484  0.01515585 -0.17358703 -0.18304988  0.03845771  0.06735457
  0.11947826 -0.01466728  0.05133615  0.0498969   0.01788279 -0.01122854
 -0.09883754 -0.15075528 -0.08586333 -0.15633524  0.00312879  0.07112256
  0.02880124 -0.0014748   0.03467173  0.08607077 -0.09153582 -0.03514783
 -0.00906179 -0.1370621   0.0303368   0.1002861   0.10740632 -0.04229763
 -0.09070763  0.00343148  0.17847013  0.03263399 -0.04055608 -0.03070013
  0.12324587  0.00655887  0.07951914 -0.05323623 -0.08338498 -0.112241
  0.09347033 -0.06515509 -0.18292671 -0.00242667 -0.10896814  0.07634019
  0.09335916 -0.04750795  0.01660888  0.0346522   0.00059723 -0.05000635
  0.03951725  0.05310383 -0.05727103 -0.003348    0.08201216  0.01514991
  0.05722492  0.11516212  0.07589467  0.00171199 -0.01501282  0.01078214
 -0.05508569 -0.04115227 -0.19913155  0.12238608  0.13871155  0.04601883
  0.00944461  0.07415275  0.07130111 -0.11049057  0.14555005  0.04907039
 -0.04135218  0.01986844]",1
https://openalex.org/W4361214653,"[-0.11873724 -0.1043011   0.09580308 -0.13855326 -0.05825182  0.06520065
 -0.06798867 -0.03266902 -0.01680658  0.00931794 -0.00242661  0.06730581
  0.08696815  0.15754297  0.00958967  0.13440543  0.19299058  0.03919799
 -0.12413463 -0.02117854  0.06317547  0.11084788 -0.01309121 -0.00777273
  0.15247658  0.00573334  0.04997342  0.05097586  0.04464987 -0.05166399
  0.05791414 -0.05091589  0.14528847 -0.00151214  0.04853849 -0.03407657
  0.01683656  0.04388826  0.00936169 -0.09176185 -0.03326143  0.03204404
 -0.1139905   0.04879625  0.02796291  0.03932379 -0.01703546  0.11535321
 -0.01838091  0.01325731 -0.17343033 -0.18183702  0.03707477  0.06345513
  0.11868852 -0.01397054  0.04143356  0.04927     0.01751969 -0.00770951
 -0.10279188 -0.14956626 -0.09113785 -0.14903043  0.00290455  0.0773439
  0.02311827 -0.008132    0.0437087   0.08784283 -0.08952057 -0.0376752
  0.0030102  -0.14000394  0.0334427   0.10343139  0.1053988  -0.04358555
 -0.0953589   0.00341809  0.17707903  0.03386676 -0.03972234 -0.03018773
  0.12020024  0.00582709  0.0818234  -0.06840844 -0.08461616 -0.11073512
  0.08697785 -0.06260399 -0.18292329  0.00034316 -0.10745913  0.07135871
  0.09500671 -0.05090272  0.0126006   0.03628404  0.00503708 -0.05618836
  0.03183683  0.0545559  -0.05087667 -0.00980347  0.07411764  0.01362442
  0.05540902  0.12156972  0.08012895 -0.00180631 -0.01375274  0.00351123
 -0.05404429 -0.03314248 -0.20036224  0.12948376  0.12862968  0.04645782
  0.01515833  0.07330764  0.06779239 -0.10943026  0.14500465  0.05217235
 -0.03650635  0.01622862]",1
https://openalex.org/W4361974330,"[-0.11872678 -0.09890428  0.09893287 -0.14077276 -0.05900379  0.0649097
 -0.06178943 -0.0285546  -0.01619856  0.00721645  0.00345344  0.05755358
  0.0763626   0.15907584  0.00483152  0.125706    0.19503645  0.0352271
 -0.12326138 -0.00809669  0.06307693  0.11418428 -0.01364177 -0.00746281
  0.15877867  0.00349439  0.05608054  0.05371505  0.04076385 -0.05076435
  0.05629914 -0.05369186  0.14832707 -0.00734208  0.05227344 -0.04021112
  0.00952309  0.03064357  0.00188482 -0.091354   -0.02966672  0.02996242
 -0.12096892  0.04217838  0.01994903  0.04214013 -0.01455452  0.10444623
 -0.02236521  0.01455617 -0.16737618 -0.18386024  0.04157663  0.07723913
  0.124513   -0.00264732  0.04838204  0.04656824  0.01468045 -0.0150135
 -0.0984891  -0.13817659 -0.09000965 -0.14942071  0.00563452  0.06833422
  0.01829852 -0.00539526  0.04563941  0.0881867  -0.08607887 -0.03389745
 -0.00089479 -0.13736223  0.02668766  0.10024299  0.10689755 -0.03885674
 -0.09233592  0.00693527  0.18398719  0.0338164  -0.05043385 -0.03054896
  0.1243645   0.00331834  0.0738683  -0.05898086 -0.08003251 -0.10757023
  0.0879571  -0.06617364 -0.19076298 -0.00634771 -0.10351486  0.07569055
  0.09436955 -0.04972338  0.00697301  0.03543004  0.01264853 -0.06100052
  0.0318599   0.05875716 -0.04974295 -0.01391015  0.08300597  0.01395938
  0.05656363  0.1220795   0.07805883  0.00090534 -0.0110827  -0.00317098
 -0.06439155 -0.03690621 -0.20023945  0.12549118  0.1357478   0.04741508
  0.00728539  0.08515927  0.07370188 -0.10980178  0.14867366  0.05328866
 -0.03421872  0.01232252]",1
https://openalex.org/W4361988923,"[-0.11872678 -0.09890428  0.09893287 -0.14077276 -0.05900379  0.0649097
 -0.06178943 -0.0285546  -0.01619856  0.00721645  0.00345344  0.05755358
  0.0763626   0.15907584  0.00483152  0.125706    0.19503645  0.0352271
 -0.12326138 -0.00809669  0.06307693  0.11418428 -0.01364177 -0.00746281
  0.15877867  0.00349439  0.05608054  0.05371505  0.04076385 -0.05076435
  0.05629914 -0.05369186  0.14832707 -0.00734208  0.05227344 -0.04021112
  0.00952309  0.03064357  0.00188482 -0.091354   -0.02966672  0.02996242
 -0.12096892  0.04217838  0.01994903  0.04214013 -0.01455452  0.10444623
 -0.02236521  0.01455617 -0.16737618 -0.18386024  0.04157663  0.07723913
  0.124513   -0.00264732  0.04838204  0.04656824  0.01468045 -0.0150135
 -0.0984891  -0.13817659 -0.09000965 -0.14942071  0.00563452  0.06833422
  0.01829852 -0.00539526  0.04563941  0.0881867  -0.08607887 -0.03389745
 -0.00089479 -0.13736223  0.02668766  0.10024299  0.10689755 -0.03885674
 -0.09233592  0.00693527  0.18398719  0.0338164  -0.05043385 -0.03054896
  0.1243645   0.00331834  0.0738683  -0.05898086 -0.08003251 -0.10757023
  0.0879571  -0.06617364 -0.19076298 -0.00634771 -0.10351486  0.07569055
  0.09436955 -0.04972338  0.00697301  0.03543004  0.01264853 -0.06100052
  0.0318599   0.05875716 -0.04974295 -0.01391015  0.08300597  0.01395938
  0.05656363  0.1220795   0.07805883  0.00090534 -0.0110827  -0.00317098
 -0.06439155 -0.03690621 -0.20023945  0.12549118  0.1357478   0.04741508
  0.00728539  0.08515927  0.07370188 -0.10980178  0.14867366  0.05328866
 -0.03421872  0.01232252]",1
